OPERATION_DATE,ROUTE_ID,DIRECTION,TRIP_ID,VEHICLE_ID,SCHED_DEPTIME,ACT_ARRTIME,ACT_DEPTIME,STOP_ORDER_NBR,STOP_ID,STOP,BOARDINGS,ALIGHTINGS
2024-10-01,703,East,22465.0,18717.0,04:09:00,04:09:03,04:09:03,0,3222,Edmonds College Transit Center Bay 5,0.0,0.0
2024-10-01,703,East,22465.0,18717.0,04:12:00,04:11:41,04:11:52,1,3225,Hwy 99 EB Station,0.0,0.0
2024-10-01,703,East,22465.0,18717.0,04:15:00,04:15:35,04:16:15,2,3227,Lynnwood City Center Station Bay D5,2.0,0.0
2024-10-01,703,East,22465.0,18717.0,,04:19:53,04:20:02,3,3228,188th St SW EB Station,0.0,0.0
2024-10-01,703,East,22465.0,18717.0,,04:21:58,04:22:06,4,3229,180th Pl SW EB Station,0.0,0.0
2024-10-01,703,East,22465.0,18717.0,,04:24:48,04:24:56,5,3231,Swamp Creek Park & Ride EB Station,0.0,0.0
2024-10-01,703,East,22465.0,18717.0,04:30:00,04:27:01,04:30:06,6,3239,Ash Way Park & Ride Bay 5,0.0,1.0
2024-10-01,703,East,22465.0,18717.0,,04:34:02,04:34:10,7,3233,Larch Way EB Station,1.0,0.0
2024-10-01,703,East,22465.0,18717.0,,04:35:25,04:35:33,8,3234,North Rd EB Station,0.0,0.0
2024-10-01,703,East,22465.0,18717.0,04:38:00,04:37:09,04:37:21,9,3029,164th St SE NB Station,0.0,2.0
2024-10-01,703,East,22465.0,18717.0,,04:38:38,04:38:47,10,3028,153rd St SE NB Station,0.0,0.0
2024-10-01,703,East,22465.0,18717.0,04:40:00,04:40:20,04:40:26,11,3027,Trillium Blvd NB Station,0.0,0.0
2024-10-01,703,East,22465.0,18717.0,04:49:00,04:42:53,04:42:53,12,3224,McCollum Park Park & Ride Bay 4,0.0,0.0
2024-10-01,703,East,22466.0,24706.0,04:24:00,04:24:24,04:24:24,0,3222,Edmonds College Transit Center Bay 5,0.0,0.0
2024-10-01,703,East,22466.0,24706.0,04:27:00,04:27:21,04:27:33,1,3225,Hwy 99 EB Station,0.0,0.0
2024-10-01,703,East,22466.0,24706.0,04:30:00,04:31:03,04:31:15,2,3227,Lynnwood City Center Station Bay D5,0.0,0.0
2024-10-01,703,East,22466.0,24706.0,,04:35:02,04:35:12,3,3228,188th St SW EB Station,0.0,0.0
2024-10-01,703,East,22466.0,24706.0,,04:37:16,04:37:27,4,3229,180th Pl SW EB Station,0.0,0.0
2024-10-01,703,East,22466.0,24706.0,,04:40:31,04:40:53,5,3231,Swamp Creek Park & Ride EB Station,2.0,0.0
2024-10-01,703,East,22466.0,24706.0,04:45:00,04:43:13,04:45:12,6,3239,Ash Way Park & Ride Bay 5,1.0,1.0
2024-10-01,703,East,22466.0,24706.0,,04:49:02,04:49:12,7,3233,Larch Way EB Station,0.0,0.0
2024-10-01,703,East,22466.0,24706.0,,04:50:42,04:50:52,8,3234,North Rd EB Station,0.0,0.0
2024-10-01,703,East,22466.0,24706.0,04:53:00,04:53:31,04:53:43,9,3029,164th St SE NB Station,0.0,1.0
2024-10-01,703,East,22466.0,24706.0,,04:55:03,04:55:13,10,3028,153rd St SE NB Station,0.0,0.0
2024-10-01,703,East,22466.0,24706.0,04:55:00,04:56:51,04:57:02,11,3027,Trillium Blvd NB Station,0.0,0.0
2024-10-01,703,East,22466.0,24706.0,05:04:00,05:00:32,05:00:32,12,3224,McCollum Park Park & Ride Bay 4,0.0,1.0
2024-10-01,703,East,22467.0,24712.0,04:39:00,04:39:05,04:39:05,0,3222,Edmonds College Transit Center Bay 5,0.0,0.0
2024-10-01,703,East,22467.0,24712.0,04:42:00,04:41:45,04:41:51,1,3225,Hwy 99 EB Station,0.0,0.0
2024-10-01,703,East,22467.0,24712.0,04:45:00,04:45:15,04:45:25,2,3227,Lynnwood City Center Station Bay D5,1.0,0.0
2024-10-01,703,East,22467.0,24712.0,,04:49:14,04:49:21,3,3228,188th St SW EB Station,0.0,0.0
2024-10-01,703,East,22467.0,24712.0,,04:51:14,04:51:21,4,3229,180th Pl SW EB Station,0.0,0.0
2024-10-01,703,East,22467.0,24712.0,,04:53:59,04:54:08,5,3231,Swamp Creek Park & Ride EB Station,1.0,0.0
2024-10-01,703,East,22467.0,24712.0,05:00:00,04:56:05,04:56:13,6,3239,Ash Way Park & Ride Bay 5,0.0,0.0
2024-10-01,703,East,22467.0,24712.0,,05:00:16,05:00:23,7,3233,Larch Way EB Station,0.0,0.0
2024-10-01,703,East,22467.0,24712.0,,05:01:38,05:01:45,8,3234,North Rd EB Station,0.0,0.0
2024-10-01,703,East,22467.0,24712.0,05:08:00,05:03:35,05:03:45,9,3029,164th St SE NB Station,0.0,1.0
2024-10-01,703,East,22467.0,24712.0,,05:05:25,05:05:33,10,3028,153rd St SE NB Station,0.0,0.0
2024-10-01,703,East,22467.0,24712.0,05:10:00,05:07:07,05:07:13,11,3027,Trillium Blvd NB Station,0.0,0.0
2024-10-01,703,East,22467.0,24712.0,05:19:00,05:09:34,05:09:34,12,3224,McCollum Park Park & Ride Bay 4,0.0,1.0
2024-10-01,703,East,22468.0,23704.0,04:54:00,04:54:05,04:54:05,0,3222,Edmonds College Transit Center Bay 5,0.0,0.0
2024-10-01,703,East,22468.0,23704.0,04:57:00,04:56:50,04:57:06,1,3225,Hwy 99 EB Station,2.0,0.0
