OPERATION_DATE,ROUTE_ID,DIRECTION,TRIP_ID,VEHICLE_ID,SCHED_DEPTIME,ACT_ARRTIME,ACT_DEPTIME,STOP_ORDER_NBR,STOP_ID,STOP,BOARDINGS,ALIGHTINGS
2023-10-01,701,North,11505,18711.0,07:00:00,06:59:50,06:59:50,0,2742,Aurora Village Station,9.0,0.0
2023-10-01,701,North,11505,18711.0,07:02:00,07:02:14,07:02:24,1,2747,238th St SW NB Station,1.0,0.0
2023-10-01,701,North,11505,18711.0,,07:05:40,07:05:50,2,2753,Gateway NB Station at 216th St SW,0.0,2.0
2023-10-01,701,North,11505,18711.0,,07:08:24,07:08:33,3,2761,Heron NB Station at 200th St SW,1.0,0.0
2023-10-01,701,North,11505,18711.0,07:09:00,07:09:17,07:09:39,4,3247,196th St SW NB Station,2.0,1.0
2023-10-01,701,North,11505,18711.0,,07:12:01,07:12:13,5,2767,Cherry Hill NB Station at 176th St SW,3.0,0.0
2023-10-01,701,North,11505,18711.0,,07:15:48,07:16:03,6,2777,148th St SW NB Station,3.0,0.0
2023-10-01,701,North,11505,18711.0,,07:17:25,07:17:34,7,2779,Lincoln Way NB Station,0.0,1.0
2023-10-01,701,North,11505,18711.0,07:20:00,07:19:43,07:20:00,8,2781,Airport Road NB Station,0.0,5.0
2023-10-01,701,North,11505,18711.0,,07:21:09,07:21:24,9,2783,112th St SW NB Station,5.0,0.0
2023-10-01,701,North,11505,18711.0,,07:23:18,07:23:35,10,2787,4th Ave W NB Station,1.0,3.0
2023-10-01,701,North,11505,18711.0,07:26:00,07:25:17,07:25:39,11,2795,Casino Rd NB Station,4.0,3.0
2023-10-01,701,North,11505,18711.0,,07:28:01,07:28:11,12,2807,Madison St NB Station,0.0,0.0
2023-10-01,701,North,11505,18711.0,,07:30:14,07:30:25,13,2815,50th St NB Station,0.0,0.0
2023-10-01,701,North,11505,18711.0,,07:32:22,07:32:36,14,2819,40th St NB Station,1.0,2.0
2023-10-01,701,North,11505,18711.0,07:36:00,07:34:52,07:35:05,15,2835,Colby Ave NB Station,0.0,3.0
2023-10-01,701,North,11505,18711.0,07:43:00,07:37:47,07:37:47,16,2838,Everett Station,0.0,10.0
2023-10-01,701,North,11506,18707.0,08:00:00,07:59:47,07:59:47,0,2742,Aurora Village Station,5.0,0.0
2023-10-01,701,North,11506,18707.0,08:02:00,08:02:42,08:03:06,1,2747,238th St SW NB Station,1.0,0.0
2023-10-01,701,North,11506,18707.0,,08:05:57,08:06:09,2,2753,Gateway NB Station at 216th St SW,1.0,0.0
2023-10-01,701,North,11506,18707.0,,08:08:52,08:09:18,3,2761,Heron NB Station at 200th St SW,1.0,2.0
2023-10-01,701,North,11506,18707.0,08:09:00,08:10:03,08:10:21,4,3247,196th St SW NB Station,1.0,1.0
2023-10-01,701,North,11506,18707.0,,08:13:01,08:13:13,5,2767,Cherry Hill NB Station at 176th St SW,0.0,1.0
2023-10-01,701,North,11506,18707.0,,08:16:37,08:16:49,6,2777,148th St SW NB Station,0.0,0.0
2023-10-01,701,North,11506,18707.0,,08:18:20,08:18:32,7,2779,Lincoln Way NB Station,0.0,1.0
2023-10-01,701,North,11506,18707.0,08:20:00,08:21:21,08:21:39,8,2781,Airport Road NB Station,2.0,0.0
2023-10-01,701,North,11506,18707.0,,08:22:50,08:23:02,9,2783,112th St SW NB Station,0.0,0.0
2023-10-01,701,North,11506,18707.0,,08:24:54,08:25:10,10,2787,4th Ave W NB Station,1.0,1.0
2023-10-01,701,North,11506,18707.0,08:27:00,08:27:00,08:27:17,11,2795,Casino Rd NB Station,3.0,1.0
2023-10-01,701,North,11506,18707.0,,08:30:01,08:30:14,12,2807,Madison St NB Station,1.0,1.0
2023-10-01,701,North,11506,18707.0,,08:32:05,08:32:16,13,2815,50th St NB Station,1.0,0.0
2023-10-01,701,North,11506,18707.0,,08:33:48,08:34:00,14,2819,40th St NB Station,0.0,1.0
2023-10-01,701,North,11506,18707.0,08:38:00,08:36:02,08:36:26,15,2835,Colby Ave NB Station,4.0,2.0
